timestamp,session_id,tg_id,week,group_id,cubes_reactive,cubes_proactive,cubes_operational,cubes_pool,satisfaction,representative,work_life,pss_1,pss_2,pss_3,pss_4,takeaway,comment,time_total,device_type,Фактор дистресса,Фактор совладания,Воспринимаемый стресс
2026-08-04 13:14:42,f7edb4987eca375b28e9583680363dba,magiya_1c,4,12НГ 2026q3,0,1,5,0,4,0,1,1,3,3,3,,,135,desktop,4,6,6
2026-08-04 15:26:15,0fcc032e68ab33f824d17bebe6775b88,mikhailsavchuk,4,чат,1,2,1,2,6,1,0,3,3,3,3,"Да отдыхать надо, вот и всё.",,55,desktop,6,6,8
2026-08-05 04:38:42,ec064fa3df70944cddf4ba3f90b2f15e,dymonix,4,чат,3,2,1,0,5,-1,2,2,2,2,2,,,103,mobile,4,4,8
2026-08-05 08:18:17,d7c680f62fe28d64761062f1162f17d5,albaldov,4,12НГ 2026q3,5,0,1,0,4,-1,2,0,3,2,2,,,50,desktop,2,5,5
2026-08-05 11:02:17,f687cb66b6571e83c925f07b77a80470,grigory_sam,4,☀️ Лучики (ДС 2026q3),2,1,1,2,6,-2,2,2,2,2,2,Самое ценное - впечатление от бадди-созвона в стихийно образованной бадди-группе. Ребята замечательные и достойный пример!,,241,desktop,4,4,8
2026-08-06 08:03:11,f363a2a2067e8b0e40094848465e79ec,Olegkim0,4,☀️ Лучики (ДС 2026q3),0,1,5,0,5,-1,2,3,3,2,3,,,47,mobile,6,5,9
2026-08-07 18:03:18,755979f20b51f53d5a0ca0a309768b3b,Phoeneeks,4,12НГ 2026q3,1,2,3,0,3,-2,-2,3,4,4,2,"забыл кнопку жмакнуть.

Гипотеза, что глубинные изменения в психике взаимосвязаны с появлением внезапного хаоса(если что-то может пойти не так - оно пойдёт, сломаться-сломается, отлететь - отлетит) в жизни.
Пока не понял что из этого причина, а что следствие пока, тк в этом спринте я из этого цикла выйти не могу, за этот спринт 4 таких цикла прошло, вот в 5й на этой уронился.
За прошлый спринт вообще было 2-3, а тут уже опережение, и мне уже немного страшно)))

Джедайские техники нуууу оооочень сильно ускоряют изменения поведения и мышления, как остановить этот процесс(и надо ли?:) )!!!!????)))) 

А главное достижение - самосострадание проявляю и прислушиваюсь к себе больше.","Чуть не попался на иллюзию, казалось что мало сделал на той неделе, и внутренний голос мне сказал, что сходи-ка проверь в самоанализах - там факты...
В итоге понял что глючило, неделя плодотворнейшая для того режима сна в котором я был, недосып на недосыпе увы, НО проекты двигались, задачи выполнялись.",64,desktop,5,8,5
2026-08-09 08:26:05,d6dc78d7e13853a036c8d8cc7f7bf1b1,GriDV,5,💥 Искорки (ДС 2026q3),3,0,1,2,3,-2,2,2,3,2,2,,,107,mobile,4,5,7
2026-08-09 08:29:24,b77ab78f8c29c7c6fa63c6fb15e565f3,dmtrx7alien,5,12НГ 2026q3,1,1,4,0,4,-1,-2,0,3,3,0,,,77,mobile,0,6,2
2026-08-09 08:56:32,897badbb6ec280eccb79a0bd0d2c8cd6,tanjahomiakova,5,12НГ%202026q3,0,4,2,0,7,3,-2,2,3,3,2,"Медитация снижает-таки давление. 
На этой неделе принимала участие в строительных работах. Но несмотря на ощущение энергии в теле (руки-ноги), давление поднялось и не снижалось пока не сделала медитацию с Лапсанга. Что лишний раз доказывает какое воздействие на нас оказывает медитация и элементарный фокус на дыхании.","В восстановлении после операции и продолжительной анемии сложность состоит  в признании, что восстановление идет не по арифмитической прогрессии, а по какой-то синусоиде со сложными процентами. Я отслеживаю разные показатели, делаю много действий для восстановления:  график сна, водного баланса, прогулки, питание, упражнения, перерывы, планирование всех задач на день как сторипойнт. Но очень сложно постоянно искать баланс в том, что уже можно, а чего еще нельзя.",1000,mobile,4,6,6
2026-08-09 09:20:34,0de37945c7332b0297a1ad3dd60a6d82,maksimbochkov,5,12НГ%202026q3,1,4,1,0,7,3,-3,0,4,4,0,Планировать заранее план на отпуск-круто,,129,mobile,0,8,0
2026-08-09 09:20:48,7c3cf1c76e731ae87ea2c9c76f50e2f1,ekandria_nova,5,12НГ%202026q3,0,3,3,0,6,1,0,1,3,3,1,,,200,mobile,2,6,4
2026-08-09 09:21:26,3a9cdab8b9c85ecefa03f18319352c1b,Garikos8,5,🔥 Огоньки (ДС 2026q3),3,1,2,0,4,-3,3,2,3,2,2,,,133,mobile,4,5,7
2026-08-09 09:28:43,ffcbc7297ea683b726981e9e52f18fbc,tem_ar,5,12НГ 2026q3,0,2,4,0,7,2,-1,1,3,4,1,Удачи ошеломляют порой не меньше неудач.,"Прикольно встречать старых Бадди в жизни, спасибо за классное сообщество",126,mobile,2,7,3
2026-08-09 09:34:36,542964d98b3bf25c6d1148126efdb46b,DarkJewel,5,🌟 Звёздочки (ДС 2026q3),0,2,4,0,6,2,-1,2,2,3,1,"На это неделе устал, но наконец поставил обсидиан и выгрузил туда список задач который у меня есть.",,93,mobile,3,5,6
2026-08-09 09:47:54,9cfcba1760a341ba75f3d8679736f129,chillimpostor,5,☀️ Лучики (ДС 2026q3),2,2,2,0,6,2,-1,2,3,2,3,"Не раз слышал от Рустама историю о том, как к нему приходили люди и жаловались на огромные списки важных задач и как в ответ он сажал их выписывать задачи по памяти.
Дополнил похожим шагом свой ежедневный обзор. Перед тем как просматривать какие-либо списки, я открываю пустую заметку дня и отвечаю на вопрос ""На чем я собираюсь сфокусироваться сегодня, на что направлю свое внимание и время?"". Не что я должен или мне надо сделать, а что я собираюсь делать, потому что для меня это важно. Ответ на этот вопрос помогает мне задать каркас плана дня и вернуть себе агентность и связь со своими стремлениями.",Спасибо!,1292,mobile,5,5,8
2026-08-09 09:49:33,10b5f529d9404838d263cf05b2d29581,zhekavii,5,чат,1,2,3,0,6,2,0,2,3,3,1,"Я очутил, насколько же старые привычки тесно связаны со средой, где они практиковались. На этой неделе буквально день пробыл в городской квартире, и появилось желание посмотреть ютубчик за обедом... Но голос разума посоветовал спрятать от себя телефон. Теперь ожидаю, что меня ждёт весёлый сентябрь, когда я вернусь в город и повылазят старые паттерны поведения, от которых я отошёл за лето в поселке. Благо, что спринт продолжится в сентябре и я ожидаю, что поддержкой бадди и практиками получится оставить новые полезные привычки, а не практиковать старые контрпродуктивные.","А теперь немного статистики.

В 2025 году количество Ютуба в месяц было каким-то ужасающим. 

Май - 127ч
Июнь - 117ч
Июнь - 151ч
Август - 95ч
Сентябрь - 126ч
Октябрь - 109ч
Ноябрь - 191ч

Да, часть этого времени я спал, но брррр.

Зато теперь в 2026...

Май - 59ч
Июнь - 3ч 44м!
Июль - 1ч 22м!

И то, что нет Ютуба, не значит, что я перешёл на ТикТок или Инсту. Я снизил общее время в телефоне.

Если в МКБ добавят отравление информацией, то их есть у меня.

Я специально не отслеживал эти метрики, просто оставил приложение StayFree после первого прочтения джедайских техник. 

Спринт, в купе с закрытым гештальтом в виде высшего образования творит чудеса.",1297,mobile,3,6,5
2026-08-09 10:12:46,cb3cd703dc0b304b7a4a7048597c273e,sersch_serg,5,12НГ 2026q3,3,1,2,0,4,-1,-1,1,3,2,1,,,365,mobile,2,5,5
2026-08-09 10:27:35,3d284e5f94ffc3814d5a2943948bc31d,katerrna,5,12НГ 2026q3,3,1,2,0,2,-2,2,2,2,2,1,,,223,mobile,3,4,7
2026-08-09 10:36:25,1f1283f2ad31b5373ea755aa90cff3c5,barvarbar,5,12НГ%202026q3,0,5,1,0,5,-1,0,2,3,1,2,,,139,mobile,4,4,8
2026-08-09 11:02:55,fa483feae05f368c3f977240ce1b0922,maximvj,5,12НГ%202026q3,4,1,1,0,5,-1,-1,1,2,2,2,,,60,desktop,3,4,7
2026-08-09 11:04:25,cc8cbb6bc3865e2cbff8a8def92fec7d,AlisaBay,5,12НГ 2026q3,3,1,2,0,6,0,1,3,2,1,1,,,63,desktop,4,3,9
2026-08-09 11:14:05,674df60189bfc3d52ca483ab490183b8,pavlbon,5,12НГ%202026q3,4,1,1,0,4,3,-1,3,2,1,2,,,433,mobile,5,3,10
2026-08-09 11:19:22,2e5bf46c2d9a778c5b6d2730fd46ca05,mikulaYkt,5,чат,2,1,3,0,3,-1,-1,0,3,2,0,,,75,desktop,0,5,3
2026-08-09 12:14:21,67c4999bbedf9ca32fdb8f51ff83828f,Olegkim0,5,☀️%20Лучики%20(ДС%202026q3),2,0,4,0,5,1,3,3,3,2,2,,,35,desktop,5,5,8
2026-08-09 12:30:05,7913775fde448e3c7970f0c3cdf8d0f7,moronizzz,5,12НГ 2026q3,0,3,3,0,4,0,2,0,2,2,0,,,45,desktop,0,4,4
2026-08-09 12:44:59,021b5b133bfc09ae3983623da6165ce5,Vibris,5,12НГ 2026q3,1,2,3,0,6,0,-2,1,4,3,0,Я не знаю как ставить цели в проекте «дружба»:(,,206,mobile,1,7,2
2026-08-09 13:08:40,c11c45ca605dcac1a160b03ad20a88ed,baikova_f,5,☀️ Лучики (ДС 2026q3),0,3,1,2,7,2,-1,0,4,3,1,"Я очень отстала, сегодня выполнила задания только из 2 недели. Выполнила практику Внедрение привычек спустя 3 недели(?!) прокрастинации и мыслей, что оно мне не надо. Поняла, что практики по средам, коворки и мои ответы на задания в чате - это ""столп осмысления"". Столп ""получение знаний"" в ссылках к материалам, в чужих ответах в чате и в практиках тоже, конечно. А столп ""применение на практике"" - это уже моя ответственность, как я буду подстраивать полученные навыки под себя и как часто буду применять, и о чем я буду отчитываться в чате.",,852,mobile,1,7,2
2026-08-09 13:15:35,31e98250cd9f37165dff18e1ed7b323a,zhekavii,5,чат,1,2,3,0,6,2,0,2,3,3,1,"Я очутил, насколько же старые привычки тесно связаны со средой, где они практиковались. На этой неделе буквально день пробыл в городской квартире, и появилось желание посмотреть ютубчик за обедом... Но голос разума посоветовал спрятать от себя телефон. Теперь ожидаю, что меня ждёт весёлый сентябрь, когда я вернусь в город и повылазят старые паттерны поведения, от которых я отошёл за лето в поселке. Благо, что спринт продолжится в сентябре и я ожидаю, что поддержкой бадди и практиками получится оставить новые полезные привычки, а не практиковать старые контрпродуктивные.","А теперь немного статистики.

В 2025 году количество Ютуба в месяц было каким-то ужасающим. 

Май - 127ч
Июнь - 117ч
Июнь - 151ч
Август - 95ч
Сентябрь - 126ч
Октябрь - 109ч
Ноябрь - 191ч

Да, часть этого времени я спал, но брррр.

Зато теперь в 2026...

Май - 59ч
Июнь - 3ч 44м!
Июль - 1ч 22м!

И то, что нет Ютуба, не значит, что я перешёл на ТикТок или Инсту. Я снизил общее время в телефоне.

Если в МКБ добавят отравление информацией, то их есть у меня.

Я специально не отслеживал эти метрики, просто оставил приложение StayFree после первого прочтения джедайских техник. 

Спринт, в купе с закрытым гештальтом в виде высшего образования творит чудеса.",20,mobile,3,6,5
2026-08-09 13:34:08,59f988aa00fca310ed230d6ccdc40170,alexandrettio_chats,5,12НГ 2026q3,2,1,2,1,4,-1,-1,2,3,2,1,"насилие во благо. В целом это полезно, но отгоревать насильственную природу изменений необходимо. Прежде чем все таки насладиться благом. Главное в горевании не застрять",,225,desktop,3,5,6
2026-08-09 13:36:47,4780d5365ac7dd64007e98d71fd72ebe,kiralary,5,☀️%20Лучики%20(ДС%202026q3),1,3,2,0,7,3,-3,2,2,3,1,"Даже с самым маленьким количеством ресурсов можно выиграть игру, в последний момент забрав их хитростью у одного из игроков.

Фраза «а мне это зачем?» как фильтр дел.","Спасибо вам большое и за курс, и за участников этого курса, с кем я каждую неделю попадаю в Random Coffee",3107,mobile,3,5,6
2026-08-09 13:49:27,3ebd53cb560638edf605e9422c692a0d,VitalyZubentsov,5,12НГ 2026q3,3,2,1,0,6,-1,1,2,2,2,1,,,97,desktop,3,4,7
2026-08-09 14:03:43,78d8f7ed8a86056c271545035da6b1c3,tnikotyan,5,💥 Искорки (ДС 2026q3),1,2,3,0,5,-1,1,2,3,2,2,,,67,mobile,4,5,7
2026-08-09 14:09:14,13894a499478909465780328492b2543,sp190819,5,☀️%20Лучики%20(ДС%202026q3),0,5,1,0,6,2,1,1,2,2,2,"Расхламинго по 15 минут, и вообще ставит цель 15 минут для объемных и иногда монотонных задач (все для обезьянки)",,208,desktop,3,4,7
2026-08-09 14:51:43,390423fd7683a6979515303182a158c5,tael_taeglin,5,12НГ%202026q3,1,1,4,0,3,-1,1,3,2,1,2,В течение дня я занята какой-то хренью,"Очень прикольные техники и ДСР и ГОПНиК, только народу немного на них, как я понимаю. Рандом кофе тоже здорово :)",253,mobile,5,3,10
2026-08-09 15:13:30,2f0355409f38bf141acb69c82eb7ad08,grigory_sam,5,☀️%20Лучики%20(ДС%202026q3),1,2,1,2,5,-1,1,2,2,2,2,,,172,mobile,4,4,8
2026-08-09 16:12:33,6c0bc36dfacd774fcae15b4fe43f8cf3,Nazgul_design,5,12НГ 2026q3,1,1,2,2,4,-3,-1,4,1,1,4,"Говно случается, плывем",,101,mobile,8,2,14
2026-08-09 17:01:35,9a96ff0f3136e9b10524ce7b2680049e,mitgych,5,💥 Искорки (ДС 2026q3),2,2,2,0,7,1,-1,2,3,3,1,,,59,mobile,3,6,5
2026-08-09 17:32:16,cf987ff974bb9aea953e69bfa2833578,unfreeshooter,5,🔥 Огоньки (ДС 2026q3),2,2,2,0,3,-1,1,2,3,3,2,"обычно отпуск или выходные, особенно длинные, валил всю систему.
в этот раз такого не случилось - подошел куда организованнее и системно.",,144,desktop,4,6,6
2026-08-09 20:34:33,ce4c917870e78167c9da566d07f33da8,victor_goriunov,5,🌟 Звёздочки (ДС 2026q3),1,3,2,0,6,1,1,1,3,3,1,"Проверил на практике, оказалось работает!
Если сделать пусть только 15 минут зеленую задачу (и первой), то:
1. через 4 дня ты ей уделил минимум час
2. а ещё оказывается, что там, где начинается 15 мин, может пройти и 45 мин. 

И сдвинулась задача (я продвинулся через задачу к своей цели), которая долго лежала. 
2 часа уделить зеленой задаче достаточно? да. Но является ли это необходимым? Оказалось, необходимо всего 15 мин.",,335,desktop,2,6,4
2026-08-09 22:01:49,2a34b61970b92ebfdfc6552ba1c82933,MishinaAlena,5,12НГ 2026q3,2,1,3,0,7,-2,-2,1,3,3,2,Сапы - это кайф,,117,mobile,3,6,5
2026-08-09 22:47:00,2958455d2a32c6c014045b1ae7ee2ba6,imagicdeer,5,☀️%20Лучики%20(ДС%202026q3),3,2,1,0,4,-1,0,2,2,1,2,Яне забросил джедайские старты и потихоньку делаю,Прошлые опросы не делал вылетел. Возвращаюсь потихоньку. Долги скапливаются. Бесит,496,mobile,4,3,9
2026-08-10 06:45:01,9ac0ac9a5f154bcde7c539fe7c912606,nkatsurina,5,12НГ 2026q3,1,2,3,0,6,1,0,0,4,3,1,,,98,mobile,1,7,2
2026-08-10 07:21:04,bb98a0f8b1cd65134997b569a4d28c55,MaryBurl,5,12НГ 2026q3,2,1,3,0,3,-2,0,2,3,2,2,"Меня не хватает не то что на все задачи, на информацию об этих задачах. Нужно сокращать число проектов, в которые я включена",,341,desktop,4,5,7
2026-08-10 08:05:06,49df19db7f52824025c489b16dc11d2e,irina_katenina,5,12НГ%202026q3,2,2,2,0,6,1,0,3,2,2,2,,,91,mobile,5,4,9
2026-08-10 08:55:48,7f808fb68a42a76c2e19de21e65f9d2c,ilyafedorchenko,5,🔥%20Огоньки%20(ДС%202026q3),2,1,3,0,4,0,1,3,2,3,1,,,77,mobile,4,5,7
2026-08-10 09:47:23,f031a97380c92483f567f32de81ce2e4,melancholium15,5,12НГ 2026q3,2,2,2,0,3,-1,3,2,2,3,1,,,88,desktop,3,5,6
2026-08-10 09:47:34,49163c89a79cd6a1b556f3b0accae7b7,FixGN,5,12НГ 2026q3,0,3,2,1,3,-1,-2,1,1,2,1,,,65,desktop,2,3,7
2026-08-10 10:19:02,5e8cce177e64e42772e3c0f9322217bc,advertumacj,5,12НГ 2026q3,0,3,3,0,5,1,0,2,1,3,1,иногда тело само делает нужные действия для восстановления,,142,desktop,3,4,7
2026-08-10 10:41:53,eb2ff4ce533d3c750f757d82666becfd,ChasM2,5,12НГ 2026q3,1,3,2,0,5,0,1,0,4,3,0,Работа над задержкой общения с собой и другими даёт результаты на длинном горизонте,,159,mobile,0,7,1
2026-08-10 13:31:09,297f9f04fc7253f88bacd9d13017d465,vasilev_dm,5,12НГ 2026q3,1,2,3,0,5,1,-1,3,2,2,3,"Постоянно приходится выбирать на что потратить мыслетоливо, а на что - забить. А так хочется делать всё, на всё соглашаться, и не отказываться ни от чего)",,109,desktop,6,4,10
2026-08-10 14:06:02,273a495ee623969cfcf911496f56c18c,dymonix,5,чат,3,1,2,0,5,-1,1,2,3,2,2,"Нельзя недооценивать умения, работающие на околосознательном уровне
Например, контейнирование слабо контролируемое, но при этом может сильно помогать. И помогает лично мне в несознательном режиме даже больше, чем в явно сознательном",,157,desktop,4,5,7
2026-08-10 15:22:56,08a3b22a099b14cdfd06c35cdaab4942,vprgn,5,12НГ%202026q3,3,2,1,0,6,2,2,3,3,3,2,,,55,desktop,5,6,7
2026-08-10 16:04:34,cd9bbdd3f6cbf3647c6f6fb5f12579a0,chistyakovyo,5,12НГ 2026q3,0,0,6,0,4,0,0,2,2,2,2,,,28,desktop,4,4,8
2026-08-10 17:34:03,fb38535f4ffa75b6b5300733f3942dd9,Mur_Roman,5,12НГ%202026q3,1,3,2,0,7,-1,2,2,2,1,1,"Стабильно делать результат - повод для гордости, значения, уважения","Вопросы в опросе сложные, вроде только что сделал обзор недели, но все равно не уверен что честно ответил на вопросы, как будто не могу свести результаты недели и ответы на вопросы",1875,desktop,3,3,8
2026-08-10 18:05:58,23dc519d0f7405f1eab10202d01118ee,kotofos,5,☀️ Лучики (ДС 2026q3),1,3,2,0,6,1,-1,3,3,3,1,,,58462,desktop,4,6,6
2026-08-10 19:07:00,25325083e513f156e4ef41c068101d62,MadRedFox,5,12НГ 2026q3,3,0,3,0,3,-1,-1,2,2,2,2,,,57,desktop,4,4,8
2026-08-10 19:22:22,8e6d5689b530e01d23f7412af988a4a0,semarglll,5,☀️ Лучики (ДС 2026q3),2,1,3,0,3,2,-1,2,2,3,3,,,248,mobile,5,5,8
2026-08-10 20:32:56,66929dc76c81fc7a37fa0ab6a5bc7324,alvlivanov,5,12НГ 2026q3,1,2,3,0,6,0,-2,0,4,3,1,,,138,desktop,1,7,2
2026-08-10 21:30:27,16e02053c9ae7b18cad9fe11e87512ff,oNZ7xpXJfrkasyb2enBr,5,🌟 Звёздочки (ДС 2026q3),0,0,2,4,7,1,-3,1,4,1,1,,,70,desktop,2,5,5
2026-08-10 21:39:22,9dd88b8da2508c62e8e8edf05cca022e,temp_nick,5,12НГ 2026q3,1,3,2,0,5,1,2,2,2,2,2,,,56,desktop,4,4,8
2026-08-11 00:13:16,32c9a2de05b2d97fcd4107c0bce5f6c3,xamess,5,🌟 Звёздочки (ДС 2026q3),0,4,2,0,7,2,0,0,4,4,2,"Делаешь -> смотришь -> улучшаешь -> делаешь -> смотришь -> улучшаешь
Меньше думать.
Магии не будет если делать не будешь.","У Хубермана есть подкаст с Девидом Гогинсом про дисциплину, и про переднюю среднюю поясную кору в мозге, которая под нагрузкой увеличивается в размере. Нагрузка = действия которые не хочется или неприятно делать но ты делаешь. Описывали ее как мышцу, т.к. она себя ведет похожим образом и она может прокачиваться. Мне кажется джедайский спринт эту часть прокачивает если делать все как надо.",461,desktop,2,8,2
2026-08-11 08:54:36,b27b5e826fd945620b9a45bf78d9e92e,nabiev80,5,12НГ 2026q3,1,3,2,0,5,1,1,1,3,3,0,"Много лишнего, суета из-за страха не успеть.",,180,mobile,1,6,3
2026-08-11 17:15:53,2db81fde41af8768fed1b775117b5a1a,unSaintMan,5,12НГ 2026q3,2,1,3,0,3,-1,2,2,2,1,2,,Спасибо,96,mobile,4,3,9
2026-08-14 18:40:14,ef6ef76601efe17508a821112ea6ff1d,Knovelaer,5,чат,3,1,2,0,3,-2,2,2,2,2,2,,,22,desktop,4,4,8
2026-08-16 09:18:59,5ae096c4b3733f8449a1b2234def1440,Garikos8,5,🔥 Огоньки (ДС 2026q3),4,1,1,0,4,-2,3,2,3,2,2,,,63,mobile,4,5,7
2026-08-16 09:25:04,cfd33cef53f01920551c5a6b92cf1550,katerrna,6,12НГ 2026q3,2,3,1,0,5,1,2,1,3,3,1,,,74,mobile,2,6,4
2026-08-16 09:26:04,53327da50b1aae9b8676f168be78f48d,EkaterinaKazmina,6,12НГ 2026q3,1,5,0,0,4,3,-3,1,3,3,2,,,51,mobile,3,6,5
2026-08-16 09:40:55,3a7fd8c6026b57096607552518b9605d,FixGN,6,12НГ 2026q3,1,3,2,0,4,-1,0,1,2,2,2,,,54,desktop,3,4,7
2026-08-16 09:42:40,ce236b6462fbc25763be1af615e7df4d,msartaev,6,12НГ%202026q3,1,3,2,0,4,2,-2,2,2,2,2,,,53,mobile,4,4,8
2026-08-16 09:42:48,b12af445dd8f5ed0417736174b65a8a2,asya_in_motion,6,12НГ 2026q3,1,2,3,0,4,-2,-2,2,2,1,3,,,65,mobile,5,3,10
2026-08-16 09:44:15,6853253aefb0eeae8460f760880a8368,grigory_sam,6,☀️%20Лучики%20(ДС%202026q3),1,2,2,1,6,1,-2,1,3,2,1,"Уволиться с работы с токсичным начальником было лучшей инвестицией последнего времени. 
Я довольно чувствителен к тону общения людей, и постоянная ругань на работе для меня - серьезный стресс-фактор. И ругань - это не разговоры матом, а постоянное активное и агрессивное недовольство клиентами, сотрудниками, государством и т.п. Я научился это худо-бедно нивелировать, но мои «щиты», как оказалось, требовали несоизмеримо много дополнительной энергии, которая сейчас наконец-то высвобождается.","Хорошо бы если не сами результаты, то ссылку на результаты Пульс-Опроса высылать в телегу.

О том, что результаты Пульс-Опроса публикуются в Приложении узнал только из комментария Максима в телеге совсем недавно. 
Вообще неочевидно, что в приложение надо заходить и на что-то реагировать.",755,mobile,2,5,5
2026-08-16 09:50:35,7ab0a2dc33294e3241a303dcea4ebbb3,dimisi,6,💥 Искорки (ДС 2026q3),5,1,0,0,2,-3,2,2,3,2,1,,,86,mobile,3,5,6
2026-08-16 09:50:45,71acb5cd37d7c65615f4be6a43a580fa,AlisaBay,6,12НГ 2026q3,0,4,2,0,4,0,0,2,2,2,2,,,141,desktop,4,4,8
2026-08-16 10:00:53,0d16e06d1d18c119df799a536e35c194,GriDV,6,💥 Искорки (ДС 2026q3),3,1,1,1,3,-2,-2,2,1,3,0,,,64,mobile,2,4,6
2026-08-16 10:05:10,0bba468f13246b90ef3ace0f866dabe5,mitgych,6,💥 Искорки (ДС 2026q3),4,1,1,0,7,1,1,3,3,2,3,"Что ебашить надо, независимо от желания и наличия сил",,89,mobile,6,5,9
2026-08-16 10:10:43,1ad6a505c56b3e99b8e0b5897e37ea0d,Nazgul_design,6,12НГ 2026q3,0,1,1,4,4,-3,-2,4,1,1,4,,,76,mobile,8,2,14
2026-08-16 10:11:47,a4e32a8acd600c88343f38b69da7d725,a_yearshow,6,🔥%20Огоньки%20(ДС%202026q3),2,1,2,1,5,0,-1,2,2,2,2,,,88,mobile,4,4,8
2026-08-16 10:17:16,d34f591c8bc9db47fa8af15db739090b,griashiro,6,12НГ%202026q3,0,6,0,0,7,2,-3,0,3,3,0,,,38,mobile,0,6,2
2026-08-16 10:24:55,8932385aee9d64e742f8aa882916a0f5,Vibris,6,12НГ 2026q3,3,1,2,0,6,-2,2,2,2,2,2,"Когда не получается соблюдать рутины, такие как начать утро с зеленой задачи и не залипать в телефон в кровати — это индикатор, что я себя плохо чувствую, эмоционально иди физически перегружен",,274,mobile,4,4,8
2026-08-16 10:38:42,fb939a12f81592ee44690b3c1363c5b6,iuliia_mk,6,12НГ 2026q3,4,0,2,0,4,-1,2,2,3,2,1,,,41,desktop,3,5,6
2026-08-16 10:45:06,351773ecd90e2963ab18398eb84f367d,tem_ar,6,12НГ 2026q3,3,1,2,0,4,0,0,2,2,2,2,,,26,mobile,4,4,8
2026-08-16 11:03:40,8116462e723a7ec149fcec0ab02b094f,DarkJewel,6,🌟 Звёздочки (ДС 2026q3),0,1,1,4,2,-2,3,2,2,2,2,"Психотерапия принесла новую штуку. Конфликт мозга и тела, и эта неделя была сонная.",,172,mobile,4,4,8
2026-08-16 11:07:31,0b2693284527b03062e7a5968f5bdd20,komalexei,6,💥%20Искорки%20(ДС%202026q3),1,2,3,0,3,0,2,3,2,2,1,"Главное начать делать, а не думать о последствиях или ожиданиях...",,120,desktop,4,4,8
2026-08-16 11:38:17,6d2f2504d0093a071b7c0ab28fa0f1bb,sAnastasia,6,12НГ 2026q3,1,1,3,1,4,0,-2,3,3,3,0,,,61,desktop,3,6,5
2026-08-16 12:05:23,0595e823b7ee8b8de3c3eeb2563eac5b,MishinaAlena,6,12НГ 2026q3,2,1,2,1,5,1,2,1,0,3,2,,,64,mobile,3,3,8
2026-08-16 12:08:20,69180a32e744aaeb2f48036e2cafe40d,moronizzz,6,12НГ 2026q3,3,0,3,0,3,0,3,0,2,0,0,,,51,desktop,0,2,6
2026-08-16 12:44:54,0e5ab229b48c5a3d9c051d068b6eb3e5,maksimbochkov,6,12НГ%202026q3,2,3,1,0,7,3,-2,0,3,3,1,,,45,mobile,1,6,3
2026-08-16 17:09:34,f9e378a048e2f37c902c41a7b6668324,kotofos,6,☀️ Лучики (ДС 2026q3),1,2,2,1,6,2,-1,2,2,3,1,,,158,desktop,3,5,6
2026-08-16 17:56:52,eedc8161d2fe24eb4fb7809071241440,baikova_f,6,☀️ Лучики (ДС 2026q3),0,3,2,1,6,2,-1,0,3,3,1,"В последние несколько лет периодически возникала слабость из-за низкого гемоглобина и дефицита железа. Вообще они у меня с подросткового возраста, но после трудоустройства симптомы проявились сильнее. В последние года 3 в моменты страшного бессилия и череды простуд сдавала анализы и ходила к врачу с жалобами, пила назначенное железо. Становилось легче на несколько месяцев, пока не начинала снова испытывать недостаток энергии. 
На этой неделе дочитала книгу ""Антианемия"" детского врача гематолога Арсеновой А., выделяя каждый день по 20 минут и отмечая привычку. Внезапно увидела по трекеру привычек, что с книгой справилась за 13 дней, так бы понятия не имела, за какое время я ее прочитала. Пока не знаю, для чего мне эта случайная информация, но приятно, а то в последние несколько лет я только одну книгу в год могла прочитать из-за ""недостатка времени"".
Немного сошла с темы. На этой неделе сдала анализы на дефицит железа. Благодаря информации из книги я теперь знаю, что дефицита сейчас нет и надо дальше поддерживать состояние. До этого следила за питанием, чтобы лучше усваивать железо из продуктов, но про это нет информации в книге, это ее единственный минус. Так же руководствуясь рекомендациям из этой книги настроила в планировщике раз в 3 месяца повторяющуюся задачу ""Выбрать день для сдачи ОАК, ферритина и В12"", чтобы не профукать момент, когда железо в организме начнет снижаться и вовремя принять препараты. Считаю, что сделала таким образом большой вклад в здоровье на долгосрочную перспективу и в будущее самочувствие и даже в родительство. Как вспомню, каждый раз радуюсь.","Я читаю комментарии Максима на наши комментарии, не знала, что нам надо комментировать комментарии Максима на наши комментарии 🙃",3308,desktop,1,6,3
2026-08-16 18:44:21,e14114fadf369095dbaebcf34b11a4cd,MadRedFox,6,12НГ 2026q3,1,1,4,0,4,0,0,2,2,2,2,,,20,desktop,4,4,8
2026-08-16 21:34:07,2f472500e8b89d401e99ed5506f2a963,ekandria_nova,6,12НГ%202026q3,1,4,1,0,6,2,0,1,4,4,0,,,30,mobile,1,8,1
2026-08-16 21:48:23,bcc1c26c2635a40e045b9a1ee02b950e,sersch_serg,6,12НГ 2026q3,3,1,2,0,3,-2,-1,2,2,2,2,,,87,mobile,4,4,8
2026-08-16 22:54:44,5b4217351e51ea13478cc4ba599244ae,oakimov,6,🌟 Звёздочки (ДС 2026q3),0,2,4,0,6,1,2,1,3,3,1,"Построил колесо баланса и прослезился ,)
Не удивительно, что по отдельным направлениям ""прогресс"" хромает )
Очень полезный инструмент!",,685,desktop,2,6,4
